Result,Average_Pvalue,H0avr,Number_of_rows
regionAndHour_1_1_0_Y=2,0.9997282603070572,True,250
regionAndHour_1_1_1_Y=2,0.9999948721652174,True,228
regionAndHour_1_1_2_Y=2,0.9995676469491026,True,150
regionAndHour_1_1_3_Y=2,0.9999416806259875,True,209
regionAndHour_1_1_4_Y=2,0.9995412490584366,True,326
regionAndHour_1_1_5_Y=2,0.9999863825018779,True,203
regionAndHour_1_1_6_Y=2,0.9999999903614483,True,309
regionAndHour_1_1_7_Y=2,0.9998652866150696,True,234
regionAndHour_1_1_8_Y=2,0.9999977371422292,True,159
regionAndHour_1_1_9_Y=2,0.9991277354482084,True,243
regionAndHour_1_1_10_Y=2,0.9999983479599969,True,314
regionAndHour_1_1_11_Y=2,0.9999999985486344,True,348
regionAndHour_1_1_12_Y=2,0.9999998040544211,True,153
regionAndHour_1_1_13_Y=2,0.9999988778341358,True,294
regionAndHour_1_1_14_Y=2,0.9998572847648504,True,325
regionAndHour_1_1_15_Y=2,0.9998872304278578,True,401
regionAndHour_1_1_16_Y=2,0.9998185509136268,True,335
regionAndHour_1_1_17_Y=2,0.9999956067203738,True,243
regionAndHour_1_1_18_Y=2,0.9999715163864681,True,411
regionAndHour_1_1_19_Y=2,0.9999876197627658,True,252
regionAndHour_1_1_20_Y=2,0.9978880680727775,True,224
regionAndHour_1_1_21_Y=2,0.9999999774615708,True,214
regionAndHour_1_1_22_Y=2,0.999999999999953,True,364
regionAndHour_1_1_23_Y=2,0.9894870489684096,True,366
regionAndHour_1_2_0_Y=2,0.9999228586599725,True,1000
regionAndHour_1_2_1_Y=2,0.9999930111820285,True,1000
regionAndHour_1_2_2_Y=2,0.993138431645007,True,1000
regionAndHour_1_2_3_Y=2,0.9991561099534854,True,1000
regionAndHour_1_2_4_Y=2,0.9983231118162438,True,1000
regionAndHour_1_2_5_Y=2,0.9626992908613664,True,1000
regionAndHour_1_2_6_Y=2,0.9924071745484552,True,1000
regionAndHour_1_2_7_Y=2,0.9995689485725693,True,1000
regionAndHour_1_2_8_Y=2,0.9990404069351373,True,1000
regionAndHour_1_2_9_Y=2,0.9997549361537338,True,1000
regionAndHour_1_2_10_Y=2,0.9980161058464609,True,1000
regionAndHour_1_2_11_Y=2,0.9985124615687335,True,1000
regionAndHour_1_2_12_Y=2,0.9996597954713449,True,1000
regionAndHour_1_2_13_Y=2,0.9993240835185516,True,1000
regionAndHour_1_2_14_Y=2,0.9984874325087684,True,1000
regionAndHour_1_2_15_Y=2,0.9992215714094775,True,1000
regionAndHour_1_2_16_Y=2,0.9999268042287613,True,1000
regionAndHour_1_2_17_Y=2,0.9965824128363626,True,1000
regionAndHour_1_2_18_Y=2,0.9711939831884138,True,1000
regionAndHour_1_2_19_Y=2,0.9913994854710986,True,1000
regionAndHour_1_2_20_Y=2,0.9996687143581477,True,1000
regionAndHour_1_2_21_Y=2,0.9998981536234895,True,1000
regionAndHour_1_2_22_Y=2,0.9999424294684138,True,1000
regionAndHour_1_2_23_Y=2,0.9958128410635131,True,1000
regionAndHour_1_3_0_Y=2,0.9441897481046473,True,1000
regionAndHour_1_3_1_Y=2,0.9583288620337013,True,1000
regionAndHour_1_3_2_Y=2,0.9238326422339439,True,1000
regionAndHour_1_3_3_Y=2,0.8838686137201863,True,1000
regionAndHour_1_3_4_Y=2,0.995715937104539,True,1000
regionAndHour_1_3_5_Y=2,0.999984684842917,True,1000
regionAndHour_1_3_6_Y=2,0.9974620407033659,True,1000
regionAndHour_1_3_7_Y=2,0.9761931702301233,True,1000
regionAndHour_1_3_8_Y=2,0.9941798810673192,True,1000
regionAndHour_1_3_9_Y=2,0.9652899707576299,True,1000
regionAndHour_1_3_10_Y=2,0.9567693316644064,True,1000
regionAndHour_1_3_11_Y=2,0.9574940509934521,True,1000
regionAndHour_1_3_12_Y=2,0.917678892864764,True,1000
regionAndHour_1_3_13_Y=2,0.9535792651310785,True,1000
regionAndHour_1_3_14_Y=2,0.9463611354614089,True,1000
regionAndHour_1_3_15_Y=2,0.9313360264928663,True,1000
regionAndHour_1_3_16_Y=2,0.9528879780570706,True,1000
regionAndHour_1_3_17_Y=2,0.939752004902223,True,1000
regionAndHour_1_3_18_Y=2,0.9436127896299189,True,1000
regionAndHour_1_3_19_Y=2,0.8863344377250987,True,1000
regionAndHour_1_3_20_Y=2,0.9438352181829075,True,1000
regionAndHour_1_3_21_Y=2,0.9158128554221555,True,1000
regionAndHour_1_3_22_Y=2,0.8839344326178509,True,1000
regionAndHour_1_3_23_Y=2,0.9040764494192425,True,1000
regionAndHour_2_1_0_Y=2,0.933997288990364,True,1000
regionAndHour_2_1_1_Y=2,0.9289832428772588,True,1000
regionAndHour_2_1_2_Y=2,0.9061672233059392,True,1000
regionAndHour_2_1_3_Y=2,0.9390515812865904,True,1000
regionAndHour_2_1_4_Y=2,0.9433578683637921,True,1000
regionAndHour_2_1_5_Y=2,0.9307579781939898,True,1000
regionAndHour_2_1_6_Y=2,0.93481436680787,True,1000
regionAndHour_2_1_7_Y=2,0.8797197829573159,True,1000
regionAndHour_2_1_8_Y=2,0.9331431248771649,True,1000
regionAndHour_2_1_9_Y=2,0.9658251974029609,True,1000
regionAndHour_2_1_10_Y=2,0.9378272894522197,True,1000
regionAndHour_2_1_11_Y=2,0.9346153715916286,True,1000
regionAndHour_2_1_12_Y=2,0.8991125057611639,True,1000
regionAndHour_2_1_13_Y=2,0.9012070029707938,True,1000
regionAndHour_2_1_14_Y=2,0.9143167979167484,True,1000
regionAndHour_2_1_15_Y=2,0.8860225184598165,True,1000
regionAndHour_2_1_16_Y=2,0.9181010884171288,True,1000
regionAndHour_2_1_17_Y=2,0.9152836763758243,True,1000
regionAndHour_2_1_18_Y=2,0.9085916372882334,True,1000
regionAndHour_2_1_19_Y=2,0.8766485881277738,True,1000
regionAndHour_2_1_20_Y=2,0.9336585538419696,True,1000
regionAndHour_2_1_21_Y=2,0.914304370375703,True,1000
regionAndHour_2_1_22_Y=2,0.9481427298881319,True,1000
regionAndHour_2_1_23_Y=2,0.9001128015925075,True,1000
regionAndHour_2_2_0_Y=2,0.8921076959033952,True,1000
regionAndHour_2_2_1_Y=2,0.8976399949724524,True,1000
regionAndHour_2_2_2_Y=2,0.9298668231109363,True,1000
regionAndHour_2_2_3_Y=2,0.9015997135644025,True,1000
regionAndHour_2_2_4_Y=2,0.8896058984291553,True,1000
regionAndHour_2_2_5_Y=2,0.8718667584005168,True,1000
regionAndHour_2_2_6_Y=2,0.8667204869806052,True,1000
regionAndHour_2_2_7_Y=2,0.846284349331222,True,1000
regionAndHour_2_2_8_Y=2,0.8225871758073962,True,1000
regionAndHour_2_2_9_Y=2,0.8503486883522392,True,1000
regionAndHour_2_2_10_Y=2,0.8227195055667067,True,1000
regionAndHour_2_2_11_Y=2,0.8124638076741936,True,1000
regionAndHour_2_2_12_Y=2,0.797996220527811,True,1000
regionAndHour_2_2_13_Y=2,0.7687904918314129,True,1000
regionAndHour_2_2_14_Y=2,0.7787912566348727,True,1000
regionAndHour_2_2_15_Y=2,0.7387690063651168,True,1000
regionAndHour_2_2_16_Y=2,0.8141937393943198,True,1000
regionAndHour_2_2_17_Y=2,0.8340645651895732,True,1000
regionAndHour_2_2_18_Y=2,0.8557948652265133,True,1000
regionAndHour_2_2_19_Y=2,0.8417754818273845,True,1000
regionAndHour_2_2_20_Y=2,0.8905607366884765,True,1000
regionAndHour_2_2_21_Y=2,0.8442760668202394,True,1000
regionAndHour_2_2_22_Y=2,0.8428198126243887,True,1000
regionAndHour_2_2_23_Y=2,0.8223554777550736,True,1000
regionAndHour_2_3_0_Y=2,0.8558982484792971,True,1000
regionAndHour_2_3_1_Y=2,0.9051493030926341,True,1000
regionAndHour_2_3_2_Y=2,0.8790343047774277,True,1000
regionAndHour_2_3_3_Y=2,0.8895386356158097,True,1000
regionAndHour_2_3_4_Y=2,0.9297352516469823,True,1000
regionAndHour_2_3_5_Y=2,0.9221950295419507,True,1000
regionAndHour_2_3_6_Y=2,0.8866976381715165,True,1000
regionAndHour_2_3_7_Y=2,0.8788547179113627,True,1000
regionAndHour_2_3_8_Y=2,0.9316095410996464,True,1000
regionAndHour_2_3_9_Y=2,0.952991551557481,True,1000
regionAndHour_2_3_10_Y=2,0.9335079599479026,True,1000
regionAndHour_2_3_11_Y=2,0.8960986992794142,True,1000
regionAndHour_2_3_12_Y=2,0.9398103548709428,True,1000
regionAndHour_2_3_13_Y=2,0.9072610049373888,True,1000
regionAndHour_2_3_14_Y=2,0.9328510921355813,True,1000
regionAndHour_2_3_15_Y=2,0.8746731026214065,True,1000
regionAndHour_2_3_16_Y=2,0.9022301872076955,True,1000
regionAndHour_2_3_17_Y=2,0.9305040346629506,True,1000
regionAndHour_2_3_18_Y=2,0.9341498291813636,True,1000
regionAndHour_2_3_19_Y=2,0.942789423806976,True,1000
regionAndHour_2_3_20_Y=2,0.8686595324460521,True,1000
regionAndHour_2_3_21_Y=2,0.9241686349443373,True,1000
regionAndHour_2_3_22_Y=2,0.8749576231805403,True,1000
regionAndHour_2_3_23_Y=2,0.9270394584409838,True,1000
regionAndHour_3_1_0_Y=2,0.9773124936953193,True,499
regionAndHour_3_1_1_Y=2,0.9781700614408342,True,579
regionAndHour_3_1_2_Y=2,0.948935337482517,True,715
regionAndHour_3_1_3_Y=2,0.9656794525421257,True,601
regionAndHour_3_1_4_Y=2,0.9190527847836835,True,689
regionAndHour_3_1_5_Y=2,0.9062887201673454,True,610
regionAndHour_3_1_6_Y=2,0.9050287798979147,True,676
regionAndHour_3_1_7_Y=2,0.9346332907581951,True,560
regionAndHour_3_1_8_Y=2,0.9790237496061095,True,851
regionAndHour_3_1_9_Y=2,0.982122755309087,True,1000
regionAndHour_3_1_10_Y=2,0.9755559889813429,True,1000
regionAndHour_3_1_11_Y=2,0.957929204843446,True,1000
regionAndHour_3_1_12_Y=2,0.9542777906321309,True,1000
regionAndHour_3_1_13_Y=2,0.9225494140415496,True,1000
regionAndHour_3_1_14_Y=2,0.9590592442531166,True,1000
regionAndHour_3_1_15_Y=2,0.9553047994221797,True,1000
regionAndHour_3_1_16_Y=2,0.9600080058140686,True,1000
regionAndHour_3_1_17_Y=2,0.9754933051254463,True,1000
regionAndHour_3_1_18_Y=2,0.9674217219732135,True,986
regionAndHour_3_1_19_Y=2,0.9889446089922499,True,925
regionAndHour_3_1_20_Y=2,0.9553382918378093,True,864
regionAndHour_3_1_21_Y=2,0.9629642575151954,True,680
regionAndHour_3_1_22_Y=2,0.8954732173866432,True,685
regionAndHour_3_1_23_Y=2,0.9406794173280971,True,554
regionAndHour_3_2_0_Y=2,0.9873684911986583,True,1000
regionAndHour_3_2_1_Y=2,0.9863112648522717,True,1000
regionAndHour_3_2_2_Y=2,0.9714980032206717,True,1000
regionAndHour_3_2_3_Y=2,0.9901275445827403,True,1000
regionAndHour_3_2_4_Y=2,0.9669065304408795,True,1000
regionAndHour_3_2_5_Y=2,0.9624710773248187,True,1000
regionAndHour_3_2_6_Y=2,0.9921753053774132,True,1000
regionAndHour_3_2_7_Y=2,0.973432185870481,True,1000
regionAndHour_3_2_8_Y=2,0.9557994555510059,True,1000
regionAndHour_3_2_9_Y=2,0.9809682169741823,True,1000
regionAndHour_3_2_10_Y=2,0.9762254065995657,True,1000
regionAndHour_3_2_11_Y=2,0.9410214755314366,True,1000
regionAndHour_3_2_12_Y=2,0.9807866350801504,True,1000
regionAndHour_3_2_13_Y=2,0.9782614815237839,True,1000
regionAndHour_3_2_14_Y=2,0.9891595625579166,True,1000
regionAndHour_3_2_15_Y=2,0.9815223784629035,True,1000
regionAndHour_3_2_16_Y=2,0.9898788893224462,True,1000
regionAndHour_3_2_17_Y=2,0.9961308421163914,True,1000
regionAndHour_3_2_18_Y=2,0.9789924004789038,True,1000
regionAndHour_3_2_19_Y=2,0.9847448185925531,True,1000
regionAndHour_3_2_20_Y=2,0.9931102615174234,True,1000
regionAndHour_3_2_21_Y=2,0.9670316023578133,True,1000
regionAndHour_3_2_22_Y=2,0.9701359326473862,True,1000
regionAndHour_3_2_23_Y=2,0.9845889037921896,True,1000
regionAndHour_3_3_0_Y=2,0.9812195614738556,True,1000
regionAndHour_3_3_1_Y=2,0.9760884458068688,True,1000
regionAndHour_3_3_2_Y=2,0.9763789873503997,True,1000
regionAndHour_3_3_3_Y=2,0.9888159199823008,True,1000
regionAndHour_3_3_4_Y=2,0.9951336336073502,True,1000
regionAndHour_3_3_5_Y=2,0.9747967200892936,True,1000
regionAndHour_3_3_6_Y=2,0.9870081455201948,True,1000
regionAndHour_3_3_7_Y=2,0.9895893219511479,True,1000
regionAndHour_3_3_8_Y=2,0.9732686579579082,True,1000
regionAndHour_3_3_9_Y=2,0.959346407097043,True,1000
regionAndHour_3_3_10_Y=2,0.9707485610673217,True,1000
regionAndHour_3_3_11_Y=2,0.9934898886641949,True,1000
regionAndHour_3_3_12_Y=2,0.9514802817284589,True,1000
regionAndHour_3_3_13_Y=2,0.9884360225899901,True,1000
regionAndHour_3_3_14_Y=2,0.975537862067445,True,1000
regionAndHour_3_3_15_Y=2,0.9524230296411679,True,1000
regionAndHour_3_3_16_Y=2,0.9960782177010915,True,1000
regionAndHour_3_3_17_Y=2,0.9698205406017355,True,1000
regionAndHour_3_3_18_Y=2,0.9971080799140242,True,1000
regionAndHour_3_3_19_Y=2,0.9962963371123585,True,1000
regionAndHour_3_3_20_Y=2,0.9851999242666127,True,1000
regionAndHour_3_3_21_Y=2,0.9657489811873682,True,1000
regionAndHour_3_3_22_Y=2,0.9838215642532949,True,1000
regionAndHour_3_3_23_Y=2,0.9818897151399947,True,1000
